Edition,City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
1908,London,Gymnastics,Artistic G.,"KEMP, Johan Valdemar",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"KYYKOSKI, Livara",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"LEHMUSTO, Heikki",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"LINDROTH, Johan",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"LINKO, Yrjö",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"LINNA, Edvard",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"MARKKANEN, Matti",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"MIKKOLAINEN, Kaasrlo Eino",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"NIEMINEN, Veli Heikki",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"PAASIA, Kaarlo Kustaa",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"POHJANPÄÄ, Arvi",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"POHJONEN, Aarne",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"RAILIO, Eino",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"RÜPINEN, H.A.",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SAARINEN, Arno",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SAHLSTEIN, Einar Werner",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SALOVAARA, Aarne",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SANDELIN, Karl Viktor Torsten",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SIPILÄ, Eljas E.",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SMEDS, Viktor",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"SOINIO, Kaarlo Kyösti",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"STENBERG, Kurt Enoch",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"WEGELIUS, Karl Magnus",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"ANDERSSON, T.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"ASBRINK, Gosta",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"BERGMAN, C.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"BERTILSSON, Per Daniel",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"CARLBERG, G. Vilhelm",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"CEDERCRONA, Hjalmar Axel Ritz",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"CERVIN, Andreas",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"DEGERMARK, Rudolf",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"ERIKSSON, C.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"FOLCKER, Carl Wilhelm",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"FORSSEN, S.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"FORSSMAN, Sven",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"GEIDEL, F.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"GRANFELT, Erik",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"HARLEMANN, Carl",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"HELLSTEN, Nils Erik",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"HÖJER, Gunnar",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"HOLMBERG, Arvid",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"HOLMBERG, Carl",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"HOLMBERG, Osvald",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"JAHNKE, Hugo",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"JANSSON, O.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"JARTEN, Johan",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"JOHNSSON, Gustag",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"JOHNSSON, Rolf",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"JONSSON, H.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"KANTZOW, Nils",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"KIRISTEN, L.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"KJELLEN, L.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"LANDBERG, Sven",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"LANNER, Olle",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"LJUNG, Axel",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"MOBERG, Osvald",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"MÖLLER, J.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"NILSSON, Per Einar",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"NORBERG, D.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"NORBERG, Eric",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"NORBERG, Thomas",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"NORLING, Axel",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"NORLING, Lars Daniel",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"OLSEN, G.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"PETTERSON, Leonard",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"RASSANDER, H.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"ROSEN, Sven",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"ROSENQUIST, Gustaf",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"RYDIN, C.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SANDBERG, S.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SEGER, Albert",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SEGER, Alex",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SILFVERSTRAND, Carl",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SJÖBLOM, Axel",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SÖRVIK, Birger",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SÖRVIK, Haakon",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"STIERNSPETZ, Yngve",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"SVENSSON, Karl Johan",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"VINGQVIST, Karl Gustaf",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"WIDELL, F.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"WIEKMAN, G.",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"WIMAN, David",SWE,Men,team competition,M,Gold
1908,London,Gymnastics,Artistic G.,"AMUNDSEN, Arthur M.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"ANDERSEN, Carl Albert",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"AUTHEN, Otto F.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"BERSEN, P.A.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"BOHNE, Hermann",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"BOYESEN, Trygve Carlsen",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"BYE, Oscar Wilhelm",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"CARLSRUD, Conrad M.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"ENGEBRETSEN, Eugene",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"FORSTENSEN, J.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"GRÖNER, Sverre",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"HALVORSEN, Harald",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"HANSEN, Harald",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"HOL, Peter",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"IVERSEN, Ole",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"JESPERSEN, Per Mathias",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"JOHANESSEN, Sigurd Erhardt A.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"KIOER, Nicolai",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"KLAETH, Carl",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"LARSEN, Thor",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"LEFDAHL, Rolf",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"LEM, Hans Schumann",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"MOEN, Anders",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"OLSEN, Fritjof",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"PEDERSEN, Carl Alfred",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"PEDERSEN, Paul",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"SALVESEN, B.",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"SIVERTSEN, Sigvard",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"SKRATAAS, Johan",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"SMEVIK, Harald",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"STRAND, Andreas",NOR,Men,team competition,M,Silver
1908,London,Gymnastics,Artistic G.,"SYVERTSEN, Olaf",NOR,Men,team competition,M,Silver
1908,London,Hockey,Hockey,"BAILLON, Louischarles",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"FREEMAN, Harry Scott",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"GREEN, Eric Hubert",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"LOGAN, Gerald",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"NOBLE, Alan H.",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"PAGE, Edgar Wells",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"PRIDMORE, Reginald Geoge",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"REES, Percy Montague",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"ROBINSON, John Yate",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"SHOVELLER, Stanley Howard",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"WOOD, Harvey Jesse",GBR,Men,hockey,M,Gold
1908,London,Hockey,Hockey,"ALLMAN-SMITH, Eric Percival",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"BROWN, Henry Joseph",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"CAMPBELL, Walter Islay",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"GRAHAM, William Ernest",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"GREGG, Richard George",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"HOLMES, Edgar Peter C.",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"KENNEDY, Robert L.",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"MURPHY, Henry Lawson",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"PETERSON, Walter E.",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"POWER, Charles F.",GBR,Men,hockey,M,Silver
1908,London,Hockey,Hockey,"ROBINSON, Frank L.",GBR,Men,hockey,M,Silver
1908,London,Jeu de paume,Jeu de Paume,"LYTTON, Neville Stephen",GBR,Men,individual,M,Bronze
1908,London,Jeu de paume,Jeu de Paume,"GOULD, Jay",USA,Men,individual,M,Gold
1908,London,Jeu de paume,Jeu de Paume,"MILES, Eustace Hamilton",GBR,Men,individual,M,Silver
1908,London,Lacrosse,Lacrosse,"BRENNAN, Patrick",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"BRODERICK, John",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"CAMPBELL, George H.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"DILLON, Angus F.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"DIXON, Frank J.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"DUCKETT, Richard Louis",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"FYON, J.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"GORMAN, Thomas Patrick",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"HAMILTON, Ernest",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"HOOBIN, Henry Frank",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"MARA, A.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"MCKERROW, Clarence D.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"MCLEOD, D.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"RENNIE, George H.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"TURNBULL, Alexander T.",CAN,Men,lacrosse,M,Gold
1908,London,Lacrosse,Lacrosse,"ALEXANDER, Gustav Bernhard",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"ALEXANDER, J.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"BLOCKEY, L.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"BUCKLAND, Gerald Frederick",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"DUTTON, E.O.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"GILBEY, V.G.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"HAYES, S.N.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"JOHNSON, F.S.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"JOHNSON, William Athelstan",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"JONES, Edward Percy",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"MARTIN, R.G.W.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"MASON, G.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"MASON, G.J.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"PARKER-SMITH, J.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"RAMSEY, H.W.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"SCOTT, Charles Hubert",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"SHORROCKS, H.",GBR,Men,lacrosse,M,Silver
1908,London,Lacrosse,Lacrosse,"WHITLEY, Normnan Henry Pownall",GBR,Men,lacrosse,M,Silver
1908,London,Polo,Polo,"MILLER, Charles Darley",GBR,Men,polo,M,Gold
1908,London,Polo,Polo,"MILLER, George Arthur",GBR,Men,polo,M,Gold
1908,London,Polo,Polo,"NICKALLS, Patteson Wormesley",GBR,Men,polo,M,Gold
1908,London,Polo,Polo,"WILSON, Herbert Haydon",GBR,Men,polo,M,Gold
1908,London,Polo,Polo,"BUCKMASTER, Walter Selby",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"FREAKE, Frederick Maitland",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"HARDRESS, Lloyd",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"JONES, Walter John Henry",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"MCCANN, John Paul",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"O'REILLY, Percy Philip",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"ROTHERHAM, Anthony Morgan",GBR,Men,polo,M,Silver
1908,London,Polo,Polo,"WODEHOUSE, John",GBR,Men,polo,M,Silver
1908,London,Rackets,Rackets,"LEAF, Henry Meredith",GBR,Men,double,M,Bronze
1908,London,Rackets,Rackets,"NOEL, Evan Baille",GBR,Men,double,M,Bronze
1908,London,Rackets,Rackets,"ASTOR, John Jacob",GBR,Men,double,M,Gold
1908,London,Rackets,Rackets,"PENNELL, Vane Hungerford",GBR,Men,double,M,Gold
1908,London,Rackets,Rackets,"BROWNING, Cecil",GBR,Men,double,M,Silver
1908,London,Rackets,Rackets,"BURY, Edward William",GBR,Men,double,M,Silver
1908,London,Rackets,Rackets,"ASTOR, John Jacob",GBR,Men,individual,M,Bronze
1908,London,Rackets,Rackets,"BROUGHAM, Henry",GBR,Men,individual,M,Bronze
1908,London,Rackets,Rackets,"NOEL, Evan Baille",GBR,Men,individual,M,Gold
1908,London,Rackets,Rackets,"LEAF, Henry Meredith",GBR,Men,individual,M,Silver
1908,London,Rowing,Rowing,"DÜSKOW, Willi",GER,Men,coxless pair (2-),M,Bronze
1908,London,Rowing,Rowing,"JACKES, Norman B.",CAN,Men,coxless pair (2-),M,Bronze
1908,London,Rowing,Rowing,"STAHNKE, Martin",GER,Men,coxless pair (2-),M,Bronze
1908,London,Rowing,Rowing,"TOMS, Fred P.",CAN,Men,coxless pair (2-),M,Bronze
1908,London,Rowing,Rowing,"FENNING, John Reginald Keith",GBR,Men,coxless pair (2-),M,Gold
1908,London,Rowing,Rowing,"THOMSON, Gordon Lindsay",GBR,Men,coxless pair (2-),M,Gold
1908,London,Rowing,Rowing,"FAIRBAIRN, George Eric",GBR,Men,coxless pair (2-),M,Silver
1908,London,Rowing,Rowing,"VERDON, Philip",GBR,Men,coxless pair (2-),M,Silver
1908,London,Rowing,Rowing,"BALFOUR, Gordon Bruce",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"BOYLE, Richard Frederick",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"BURN, John Southerden",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"CARVER, Oswald Armitage",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"GALE, Becher Robert",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"GOLDSMITH, Henry Mills",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"JERWOOD, Frank Harold",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"KERTLAND, Douglas Edwin",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"KITCHING, Harold Edward",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"LEWIS, Walter Aiken",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"POWELL, Eric Walter",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"RIDDY, Charles",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"ROBERTSON, Irvine Geale",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"STUART, Douglas Cecil Rees",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"TAYLOR, Goeffrey Barron",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"THOMSON, Julius A.",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"WILLIAMS, Edward Gordon",GBR,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"WRIGHT, Joseph George",CAN,Men,eight with coxswain (8+),M,Bronze
1908,London,Rowing,Rowing,"BUCKNALL, Henry Cresswell",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"BURNELL, Charles Desborough",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"ETHERINGTON-SMITH, Raymond Broadley",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"GLADSTONE, Albert Charles",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"JOHNSTONE, Banner Carruthers",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"KELLY, Frederick Septimus",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"MACLAGAN, Gilchrist Stanley",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"NICKALLS, Guy O.",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"SANDERSON, Ronald Harcour",GBR,Men,eight with coxswain (8+),M,Gold
1908,London,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"MIJS, Georges",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"MORIMONT, Marcel",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"ORBAN, Rémy",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"POMA, Rodolphe",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"TAELMAN, Oscar",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"VEIRMAN, Polydore",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"VERGUCHT, François",BEL,Men,eight with coxswain (8+),M,Silver
1908,London,Rowing,Rowing,"CUDMORE, Collier Robert",GBR,Men,four without coxswain (4-),M,Gold
1908,London,Rowing,Rowing,"GILLAN, James Angus",GBR,Men,four without coxswain (4-),M,Gold
1908,London,Rowing,Rowing,"MACKINNON, Duncan",GBR,Men,four without coxswain (4-),M,Gold
1908,London,Rowing,Rowing,"SOMERS-SMITH, John Robert",GBR,Men,four without coxswain (4-),M,Gold
1908,London,Rowing,Rowing,"BARKER, Harold Ross",GBR,Men,four without coxswain (4-),M,Silver
1908,London,Rowing,Rowing,"FENNING, John Reginald Keith",GBR,Men,four without coxswain (4-),M,Silver
1908,London,Rowing,Rowing,"FILLEUL, Philip Rowland",GBR,Men,four without coxswain (4-),M,Silver
1908,London,Rowing,Rowing,"THOMSON, Gordon Lindsay",GBR,Men,four without coxswain (4-),M,Silver
1908,London,Rowing,Rowing,"LEVICZKY, Károly",HUN,Men,single sculls (1x),M,Bronze
1908,London,Rowing,Rowing,"VON GAZA, Bernhard",GER,Men,single sculls (1x),M,Bronze
1908,London,Rowing,Rowing,"BLACKSTAFFE, Harry Thomas",GBR,Men,single sculls (1x),M,Gold
1908,London,Rowing,Rowing,"MCCULLOCH, Alexander",GBR,Men,single sculls (1x),M,Silver
1908,London,Rugby,Rugby,"BARNETT, Jumbo",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"BEDE-SMITH, Frank",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"CARMICHAEL, Philipp",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"CARROLL, Daniel Brendan",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"CRAIG, Robert R.",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"GRIFFEN, Thomas",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"HICKEY, John",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"MCARTHUR, Emmanuel",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"MCCABE, Arthur J.",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"MCCUE, Patrick",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"MCKIVATT, Christopher",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"MCMURTRIE, Charles",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"MIDDLETON, Albert Sidney",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"RICHARDS, Thomas",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"RUSSELL, Charles",ANZ,Men,rugby,M,Gold
1908,London,Rugby,Rugby,"DAVEY, James",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"DEAN, L.F.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"JACKETT, Edward John",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"JACKETT, Richard",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"JONES, E.J.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"JOSE, J.T.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"LAWREY, A.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"MARSHALL, C.R.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"SOLOMON, Bertram",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"SOLOMON, J.C Barney",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"TREGURTHA, Nicholaos",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"TREVASKIS, J.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"WEDGE, Thomas Greenfeld",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"WILLCOCKS, A.",GBR,Men,rugby,M,Silver
1908,London,Rugby,Rugby,"WILSON, Arthur James",GBR,Men,rugby,M,Silver
1908,London,Sailing,Sailing,"ASPIN, John Symington",GBR,Men,12m,X,Gold
1908,London,Sailing,Sailing,"BUCHANAN, John",GBR,Men,12m,X,Gold
